No, norma, norm_delta_time, elapsed_norm_time
365, 0.670134, 0.00252045, 0.862247
366, 0.642246, 0.00252658, 0.864773
367, 0.617844, 0.00253373, 0.867307
368, 0.597819, 0.00254227, 0.869849
369, 0.581957, 0.00255074, 0.8724
370, 0.569754, 0.00255814, 0.874958
371, 0.561127, 0.00256657, 0.877525
372, 0.555532, 0.00257653, 0.880101
373, 0.551801, 0.00258528, 0.882686
374, 0.549578, 0.00259348, 0.88528
375, 0.548803, 0.00260295, 0.887883
376, 0.549188, 0.00261392, 0.890497
377, 0.549585, 0.00262196, 0.893119
378, 0.550642, 0.00263111, 0.89575
379, 0.552331, 0.00264197, 0.898392
380, 0.55399, 0.00265173, 0.901043
381, 0.555623, 0.0026607, 0.903704
382, 0.557646, 0.00267121, 0.906375
383, 0.559898, 0.00268263, 0.909058
384, 0.561658, 0.00269151, 0.91175
385, 0.56372, 0.00270183, 0.914451
386, 0.566233, 0.0027144, 0.917166
387, 0.567983, 0.0027233, 0.919889
388, 0.569994, 0.00273353, 0.922623
389, 0.572421, 0.00274594, 0.925369
390, 0.574307, 0.00275584, 0.928124
391, 0.576251, 0.0027661, 0.93089
392, 0.578606, 0.00277852, 0.933669
393, 0.580539, 0.00278902, 0.936458
394, 0.582432, 0.00279941, 0.939257
395, 0.58475, 0.002812, 0.942069
396, 0.586677, 0.00282283, 0.944892
397, 0.588551, 0.00283346, 0.947726
398, 0.590877, 0.00284641, 0.950572
399, 0.592761, 0.00285732, 0.953429
400, 0.594652, 0.00286831, 0.956298
401, 0.597039, 0.00288181, 0.95918
402, 0.598839, 0.00289254, 0.962072
403, 0.60079, 0.00290404, 0.964976
404, 0.603295, 0.00291833, 0.967894
405, 0.604959, 0.00292859, 0.970823
406, 0.607013, 0.00294077, 0.973764
407, 0.609414, 0.00295475, 0.976719
408, 0.61116, 0.00296555, 0.979684
409, 0.61337, 0.00297866, 0.982663
410, 0.615607, 0.00299199, 0.985655
411, 0.617488, 0.00300358, 0.988658
412, 0.619924, 0.00301794, 0.991676
413, 0.621925, 0.00303024, 0.994707
414, 0.623996, 0.00304287, 0.997749
415, 0.626601, 0.0030582, 1.00081
416, 0.628415, 0.00306965, 1.00388
417, 0.630758, 0.00308373, 1.00696
418, 0.633093, 0.00309783, 1.01006
419, 0.635138, 0.0031105, 1.01317
420, 0.637876, 0.00312661, 1.0163
421, 0.63981, 0.00313879, 1.01943
422, 0.642193, 0.00315319, 1.02259
423, 0.64471, 0.00316829, 1.02576
424, 0.645111, 0.00317297, 1.02893
425, 0.643456, 0.00316768, 1.0321
426, 0.641092, 0.00315925, 1.03526
427, 0.639018, 0.00315253, 1.03841
428, 0.637087, 0.00314683, 1.04156
429, 0.634568, 0.00313844, 1.04469
430, 0.632702, 0.00313353, 1.04783
431, 0.630155, 0.00312546, 1.05095
432, 0.62793, 0.00311917, 1.05407
433, 0.625828, 0.0031137, 1.05719
434, 0.623208, 0.0031058, 1.06029
435, 0.621222, 0.00310122, 1.06339
436, 0.618577, 0.00309348, 1.06649
437, 0.616274, 0.00308757, 1.06957
438, 0.614068, 0.0030823, 1.07266
439, 0.611415, 0.00307484, 1.07573
440, 0.60937, 0.00307057, 1.0788
441, 0.606677, 0.0030631, 1.08186
442, 0.604351, 0.00305755, 1.08492
443, 0.602092, 0.00305246, 1.08797
444, 0.59945, 0.00304543, 1.09102
445, 0.597387, 0.00304144, 1.09406
446, 0.594693, 0.00303426, 1.0971
447, 0.592376, 0.00302904, 1.10012
448, 0.590099, 0.00302411, 1.10315
449, 0.587498, 0.00301749, 1.10617
450, 0.585445, 0.00301376, 1.10918
